PLOT_ID,CENTER_LON,CENTER_LAT,SIZE_M,SHAPE,FLAGGED,ANALYSES,SAMPLE_POINTS,USER_ID,ANALYSIS_DURATION,COLLECTION_TIME,PL_LONGITUDE,PL_LATITUDE,PL_PLOTID,PL_MAPID,PL_CLASS,2016 COVER:PRIMARY TREE,2016 COVER:SECONDARY TREE,2016 COVER:PLANTATION TREE,2016 COVER:MANGROVE,2016 COVER:HERBACEOUS VEGETATION,2016 COVER:SHRUB VEGETATION,2016 COVER:PARAMO VEGETATION,2016 COVER:CROPS,2016 COVER:NATURAL WATER,2016 COVER:ARTIFICIAL WATER,2016 COVER:WETLAND VEGETATION,2016 COVER:HOUSING STRUCTURE,2016 COVER:INFRASTRUCTURE,2016 COVER:ROADS AND LOTS,2016 COVER:SETTLEMENT VEGETATION,2016 COVER:BARE GROUND,2016 COVER:SNOW/ICE,2016 COVER:OTHER,2016 COVER:CLOUDS/UNINTERPRETABLE,2014 COVER:PRIMARY TREE,2014 COVER:SECONDARY TREE,2014 COVER:PLANTATION TREE,2014 COVER:MANGROVE,2014 COVER:HERBACEOUS VEGETATION,2014 COVER:SHRUB VEGETATION,2014 COVER:PARAMO VEGETATION,2014 COVER:CROPS,2014 COVER:NATURAL WATER,2014 COVER:ARTIFICIAL WATER,2014 COVER:WETLAND VEGETATION,2014 COVER:HOUSING STRUCTURE,2014 COVER:INFRASTRUCTURE,2014 COVER:ROADS AND LOTS,2014 COVER:SETTLEMENT VEGETATION,2014 COVER:BARE GROUND,2014 COVER:SNOW/ICE,2014 COVER:OTHER,2014 COVER:CLOUDS/UNINTERPRETABLE
54,-78.95119973,-4.286365397,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T02:34:25.627136,-78.95119973,-4.286365397,424,1400,24,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
55,-76.0670073,-0.301459031,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T02:43:23.079954,-76.0670073,-0.301459031,425,1219,22,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,-80.12061123,-4.050343049,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T02:47:20.414561,-80.12061123,-4.050343049,426,908,19,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,-78.83288289,1.030424143,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T02:54:09.095784,-78.83288289,1.030424143,427,1231,22,28.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
58,-78.62773439,-1.693773657,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T02:59:16.815095,-78.62773439,-1.693773657,428,1547,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0
59,-78.48211659,-1.771409803,30.0,square,true,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:03:09.056959,-78.48211659,-1.771409803,429,806,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-78.45685364,-0.407222481,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:07:58.628830,-78.45685364,-0.407222481,430,175,15,0.0,32.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,-77.86855961,0.11414097,30.0,square,true,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:10:46.068100,-77.86855961,0.11414097,431,1666,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,-80.51030274,-2.380473234,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:14:24.676755,-80.51030274,-2.380473234,432,2019,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
63,-80.36611362,-2.599974828,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:20:25.719171,-80.36611362,-2.599974828,433,152,15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
64,-79.41147002,-3.185155414,30.0,square,true,0,25,kcmccallum@fs.fed.us,,2019-02-15T06:33:50.870693,-79.41147002,-3.185155414,434,1598,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,-76.30642508,-0.134935952,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:25:29.415641,-76.30642508,-0.134935952,435,679,16,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,52.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
66,-78.59331844,-0.660816294,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:30:54.512249,-78.59331844,-0.660816294,436,1309,23,0.0,0.0,0.0,0.0,68.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
67,-78.13618374,-3.248529221,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:35:09.304340,-78.13618374,-3.248529221,437,1698,27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-80.02150026,-1.791054207,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:38:33.820225,-80.02150026,-1.791054207,438,1879,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,-78.59826227,-4.05972513,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T06:32:16.062247,-78.59826227,-4.05972513,439,2016,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,88.0,0.0,0.0,0.0
70,-78.48405696,-3.173267343,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T06:28:49.294294,-78.48405696,-3.173267343,440,968,19,68.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
71,-79.2891596,-3.520814604,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:48:10.173105,-79.2891596,-3.520814604,441,200,15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-80.48066384,-2.266472758,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:53:09.783646,-80.48066384,-2.266472758,442,406,15,0.0,0.0,0.0,0.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,-78.40466754,0.004383416,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T03:56:12.436875,-78.40466754,0.004383416,443,412,15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,-79.16185842,-3.454381425,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:04:36.456746,-79.16185842,-3.454381425,444,1797,28,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,-78.02138163,0.468962029,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:11:11.982291,-78.02138163,0.468962029,445,1793,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
76,-79.65912793,-4.016606321,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:16:17.812603,-79.65912793,-4.016606321,446,1838,29,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
77,-79.44377946,-4.68390263,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:28:30.775197,-79.44377946,-4.68390263,447,1276,23,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,-80.822781,-2.24755652,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:34:44.978566,-80.822781,-2.24755652,448,363,15,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
79,-79.52322033,-4.020440953,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:44:13.163965,-79.52322033,-4.020440953,449,554,15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,-79.61642886,-0.851418308,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:47:46.988571,-79.61642886,-0.851418308,450,743,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-79.15597905,-4.068248055,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T19:55:24.708145,-79.15597905,-4.068248055,451,1673,27,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,-78.51320183,-0.145026515,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:00:12.637438,-78.51320183,-0.145026515,452,1150,21,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,36.0,24.0,0.0,0.0,0.0,0.0
83,-78.45096701,-0.255106039,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:07:02.683187,-78.45096701,-0.255106039,453,1507,25,0.0,56.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
84,-80.01159763,-4.138410722,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:14:14.476970,-80.01159763,-4.138410722,454,1880,29,0.0,0.0,0.0,0.0,64.0,16.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,-79.65362603,-0.855501717,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T06:24:21.800575,-79.65362603,-0.855501717,455,762,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,-75.99289698,0.255821369,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:20:45.939231,-75.99289698,0.255821369,456,1258,22,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,-80.44830248,-2.227378752,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:26:12.206984,-80.44830248,-2.227378752,457,303,15,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,-79.96482262,-0.190731259,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:30:18.327127,-79.96482262,-0.190731259,458,990,19,0.0,0.0,64.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,-79.69673136,0.924529567,30.0,square,true,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:35:48.119513,-79.69673136,0.924529567,459,1516,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,-80.73943324,-2.116994477,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T20:41:38.393345,-80.73943324,-2.116994477,460,291,15,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0
91,-79.98585013,0.157172281,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T23:48:42.667837,-79.98585013,0.157172281,461,739,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,-79.21594089,0.782707642,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T23:53:38.819748,-79.21594089,0.782707642,462,1434,24,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
93,-80.86414329,-1.038129932,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-14T23:57:25.753066,-80.86414329,-1.038129932,463,488,15,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
94,-78.02651466,0.425867056,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T00:00:12.367181,-78.02651466,0.425867056,464,157,15,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,-78.52555511,0.34523773,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T00:03:24.782726,-78.52555511,0.34523773,465,1884,29,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,-80.77621991,-1.281313822,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T00:07:15.409614,-80.77621991,-1.281313822,466,641,16,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0
97,-79.48549528,-3.815259634,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T03:58:26.857655,-79.48549528,-3.815259634,467,1628,26,0.0,0.0,0.0,0.0,84.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,-78.97929469,-2.458818166,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T06:21:01.793241,-78.97929469,-2.458818166,500,19,14,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,-79.12607638,-2.202955349,30.0,square,true,0,25,kcmccallum@fs.fed.us,,2019-02-15T04:03:39.349141,-79.12607638,-2.202955349,468,1979,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,-78.65961547,-4.401862631,30.0,square,false,0,25,kcmccallum@fs.fed.us,,2019-02-15T04:07:51.714974,-78.65961547,-4.401862631,469,1878,29,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
